pincode,canonical_city_id,districts,states,office_count,has_delivery_office,decision,decision_rule,source
500047,hyderabad,HYDERABAD,TELANGANA,1,false,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500053,hyderabad,HYDERABAD,TELANGANA,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500056,hyderabad,HYDERABAD,TELANGANA,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500057,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500058,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500059,hyderabad,HYDERABAD,TELANGANA,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500061,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500063,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500064,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500065,hyderabad,HYDERABAD,TELANGANA,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500066,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500073,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500080,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500081,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500082,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500084,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500094,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500096,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500109,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500110,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
500112,hyderabad,HYDERABAD,TELANGANA,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
