hospital_id,name,normalized_name,city,practice_type,locality,address,latitude,longitude,h3_res7,zone,doctors_count,speciality_count,multispeciality,other_centers_count,consultation_fee_min,consultation_fee_max,rating,reviews_count,year_established,phone,profile_url,image_url,status,source,scraped_at,data_completeness,dedupe_status,city_rank,quartile,q4_subquartile,segment,hospital_score
hosp_0bb7d6e9e5ec8e58,Umarji Mother & Child Care,umarji mother child care,Pune,Hospital,Baner,,18.571139715042,73.781323721632,876088423ffffff,,15.0,14.0,True,,500.0,2500.0,5.0,1035.0,,+918037319140,https://www.practo.com/pune/hospital/umarji-mother-and-child-care-hospital-baner-1?referrer=hospital_listing,https://images1-fabric.practo.com/umarji-mother-and-child-care-hospital-pune-1483435796-586b6f14140d5.jpg,ABS,practo,,1.0,canonical,11,Q4,Q4-Sub-Q4,Ultra Premium,0.551964
hosp_1148561c0bbd35ea,Face and Dental Hospital,face dental hospital,Pune,Hospital,Pimpri-Chinchwad,,18.62894,73.78177,876088406ffffff,,1.0,1.0,True,,500.0,500.0,5.0,1161.0,1999.0,+912071177306,https://www.practo.com/pune/hospital/dr-patil-s-face-dental-multispecialty-centre-chinchwad?referrer=hospital_listing,https://images1-fabric.practo.com/FaceNDental_Logo.jpg,VN,practo,,1.0,canonical,12,Q4,Q4-Sub-Q4,Ultra Premium,0.53227
hosp_ac88bd47490d41b6,Ayurveda Clinic,ayurveda clinic,Pune,Hospital,Aundh,,18.5607028899831,73.8051324337721,876088424ffffff,,2.0,1.0,True,,600.0,600.0,5.0,1343.0,,+912071187887,https://www.practo.com/pune/hospital/ayurveda-clinic-aundh?referrer=hospital_listing,https://images1-fabric.practo.com/practices/783044/ayurveda-clinic-pune-5a83c36797229.jpg,ABS,practo,,1.0,canonical,13,Q4,Q4-Sub-Q4,Ultra Premium,0.529726
hosp_6c9624b9d535a7ee,Alpha Superspeciality Hospital,alpha superspeciality hospital,Pune,Hospital,Wakad,,18.5985,73.76422,876088405ffffff,,6.0,4.0,True,,0.0,1000.0,4.5,2339.0,,+917971261161,https://www.practo.com/pune/hospital/om-accident-and-orthopaedic-hospital-hadapsar-1?referrer=hospital_listing,https://images1-fabric.practo.com/558ba52e2982e39c26491fb684a8955876a1e4dcb9aa4.jpg,ABS,practo,,1.0,canonical,14,Q4,Q4-Sub-Q4,Ultra Premium,0.528206
hosp_1f9cc4341f8a6894,Rhythm Healthcare,rhythm healthcare,Pune,Hospital,Pimple Saudagar,,18.593666,73.792813,876088422ffffff,,2.0,4.0,False,,0.0,600.0,5.0,1611.0,,+912271873697,https://www.practo.com/pune/hospital/rhythm-health-care-pimple-saudagar?referrer=hospital_listing,https://images1-fabric.practo.com/rhythm-healthcare-pune-1460627166-570f66de5b0ad.JPG,VN,practo,,1.0,canonical,15,Q4,Q4-Sub-Q4,Ultra Premium,0.51211
hosp_e49f130bb3602513,Manipal Hospitals,manipal hospitals,Pune,Hospital,Baner,,18.5664264,73.7696778,876088421ffffff,,62.0,33.0,True,,0.0,1500.0,4.5,247.0,,+912241642403,https://www.practo.com/pune/hospital/manipal-hospitals-baner-baner?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1402959/manipal-hospitals-pune-6348195e39353.jpeg,ABS,practo,,1.0,canonical,16,Q4,Q4-Sub-Q4,Ultra Premium,0.496331
hosp_2640f1c6804109db,Nanded Multispecialty  Hospital,nanded multispecialty hospital,Pune,Hospital,Nanded City,,18.458297575043,73.786890085046,876088570ffffff,,18.0,14.0,True,,0.0,1400.0,5.0,309.0,2012.0,+912071177317,https://www.practo.com/pune/hospital/nanded-multispecialty-hospital-nanded-city?referrer=hospital_listing,,VN,practo,,1.0,canonical,17,Q4,Q4-Sub-Q4,Ultra Premium,0.486631
hosp_ea25afd7d464c86e,7 Orange Hospitals,7 orange hospitals,Pune,Hospital,Pimpri-Chinchwad,,18.6332445,73.7765225,876088402ffffff,,12.0,9.0,True,,0.0,1200.0,5.0,564.0,,+912071187163,https://www.practo.com/pune/hospital/7-orange-hospitals-pimpri-chinchwad?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1170208/7-orange-hospitals-pune-5a939c81cbb56.jpg,VN,practo,,1.0,canonical,18,Q4,Q4-Sub-Q4,Ultra Premium,0.485734
hosp_7dceb8e7a9011621,Deenanath Mangeshkar Hospital,deenanath mangeshkar hospital,Pune,Hospital,Erandwane,,18.50211,73.83223,87608850cffffff,,93.0,43.0,True,,0.0,1000.0,4.0,156.0,,+912071177308,https://www.practo.com/pune/hospital/deenanath-mangeshkar-hospital-erandwane-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/641921/deenanath-mangeshkar-hospital-pune-66544de73d92d.png,VN,practo,,1.0,canonical,19,Q4,Q4-Sub-Q4,Ultra Premium,0.480358
hosp_10ca8aa74857bb29,Dr P.D Patil Super Speciality Hospital and Research Centre,dr p d patil super speciality hospital research centre,Pune,Hospital,Pimpri-Chinchwad,,18.6234712075962,73.8220246508718,876088430ffffff,,67.0,38.0,True,,0.0,1500.0,4.5,22.0,,+912248932349,https://www.practo.com/pune/hospital/dr-d-y-patil-hospital-pimpri-chinchwad?referrer=hospital_listing,,RFA,practo,,1.0,canonical,20,Q4,Q4-Sub-Q4,Ultra Premium,0.473092
hosp_7df216245e27b9ab,Ruby Hall Clinic,ruby hall clinic,Pune,Hospital,Wanowrie,,18.485333,73.904774,876088522ffffff,,81.0,39.0,True,,0.0,3000.0,4.0,423.0,,+912048556145,https://www.practo.com/pune/hospital/ruby-hall-clinic-wanowarie?referrer=hospital_listing,https://images1-fabric.practo.com/practices/672271/ruby-hall-clinic-pune-67ee40de134a9.png,ABS,practo,,1.0,canonical,21,Q4,Q4-Sub-Q4,Ultra Premium,0.463579
hosp_1aa0b39fe812436e,Pearl Women's Hospital & Yash-IVF,pearl women s hospital yash ivf,Pune,Hospital,JM Road,,18.51785,73.84439,87608850effffff,,4.0,6.0,True,,1000.0,2000.0,5.0,536.0,,+912071189376,https://www.practo.com/pune/hospital/pearl-women-s-hospital-yash-ivf-jm-road?referrer=hospital_listing,https://images1-fabric.practo.com/5596724f4163d27707822768c9c9c00789bdb852cbeae.jpg,ABS,practo,,1.0,canonical,22,Q4,Q4-Sub-Q4,Ultra Premium,0.460397
hosp_0f2b1360eb86e307,Sancheti Hospital,sancheti hospital,Pune,Hospital,Shivajinagar,,18.529597800645,73.852744200267,87608850effffff,,32.0,15.0,True,,0.0,1200.0,4.5,830.0,,+912071173175,https://www.practo.com/pune/hospital/sancheti-hospital-shivaji-nagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/671829/sancheti-hospital-pune-5b854a5f86d31.png,VN,practo,,1.0,canonical,23,Q4,Q4-Sub-Q4,Ultra Premium,0.459045
hosp_f2a0a975b00735ee,Sant Dnyaneshwar Hospital,sant dnyaneshwar hospital,Pune,Hospital,Moshi,,18.648255,73.849982,87608858dffffff,,37.0,28.0,True,,0.0,850.0,5.0,42.0,,+912048553587,https://www.practo.com/pune/hospital/sant-dnyaneshwar-hospital-moshi-2?referrer=hospital_listing,https://images1-fabric.practo.com/practices/671671/sant-dnyaneshwar-hospital-pune-59eeddf2e6199.jpg,VN,practo,,1.0,canonical,24,Q4,Q4-Sub-Q4,Ultra Premium,0.45328
hosp_fa4f5744fc0b2867,Dr. Murkute's O2 Bone and Eye Care,dr murkute s o2 bone eye care,Pune,Hospital,Kharadi,,18.5611228,73.9447806,87608e249ffffff,,2.0,1.0,True,,0.0,800.0,5.0,580.0,,+917971171957,https://www.practo.com/pune/hospital/dr-vishal-murkute-s-orthopaedic-clinic-medipoint-hospital-kharadi?referrer=hospital_listing,,VN,practo,,1.0,canonical,25,Q4,Q4-Sub-Q4,Ultra Premium,0.451095
hosp_d603826606d2ec14,Cloudnine Hospital-Pimple Saudagar,cloudnine hospital pimple saudagar,Pune,Hospital,Pimple Saudagar,,18.59704419642993,73.80048388314385,876088422ffffff,,10.0,3.0,True,3.0,850.0,1000.0,5.0,412.0,,+918037314297,https://www.practo.com/pune/hospital/cloudnine-hospital-pimple-saudagar-pimple-saudagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1427560/cloudnine-hospital-pimple-saudagar-pune-6494350f9bd13.PNG,ABS,practo,,1.0,canonical,26,Q4,Q4-Sub-Q4,Ultra Premium,0.450768
hosp_d1016f9d5d0b2709,Healyos - Physiotherapy At Your Doorstep,healyos physiotherapy your doorstep,Pune,Hospital,Pune,,18.560267452199,73.805392775685,876088424ffffff,,51.0,1.0,False,,600.0,899.0,5.0,219.0,,+912071177331,https://www.practo.com/pune/hospital/healyos-pashan?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1161083/healyos-physiotherapy-at-your-doorstep-pune-6437c6418ede8.jpg,VN,practo,,1.0,canonical,27,Q4,Q4-Sub-Q4,Ultra Premium,0.447454
hosp_f7c2c33714b76748,Cloudnine Hospital,cloudnine hospital,Pune,Hospital,Kalyani Nagar,,18.545888,73.900896,876088515ffffff,,21.0,7.0,True,3.0,500.0,1100.0,4.5,1012.0,,+917969201138,https://www.practo.com/pune/hospital/cloudnine-hospital-6-kalyani-nagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1131210/cloudnine-hospital-pune-5bee8e223c376.png,ABS,practo,,1.0,canonical,28,Q4,Q4-Sub-Q4,Ultra Premium,0.438141
hosp_c9fe284d689b69a0,Jehangir Hospital,jehangir hospital,Pune,Hospital,Bund Garden,,18.52963,73.87605,876088500ffffff,,69.0,35.0,True,,0.0,1100.0,4.0,500.0,,+912071177305,https://www.practo.com/pune/hospital/apollo-jehangir-hospital-bund-garden-1?referrer=hospital_listing,https://images1-fabric.practo.com/jehangir-hospital-1457519839-56dffcdfe86b9.PNG,VN,practo,,1.0,canonical,29,Q4,Q4-Sub-Q4,Ultra Premium,0.437671
hosp_0e18d7ea3cf3658c,Harsh Hospital,harsh hospital,Pune,Hospital,Market Yard,,18.4811,73.8663,87608852effffff,,2.0,3.0,True,,700.0,800.0,5.0,432.0,,+917969201589,https://www.practo.com/pune/hospital/harsh-hospital-market-yard?referrer=hospital_listing,https://images1-fabric.practo.com/practices/731407/harsh-hospital-pune-65c3549fc929c.jpg,ABS,practo,,1.0,canonical,30,Q4,Q4-Sub-Q4,Ultra Premium,0.437512
hosp_a56c391fa07c0c41,Srushti Hospital,srushti hospital,Pune,Hospital,Wakad,,18.61363049013,73.766269069165,876088400ffffff,,1.0,2.0,True,,400.0,400.0,5.0,425.0,,+912071177331,https://www.practo.com/pune/hospital/srushti-total-women-s-care-clinic-wakad-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1161626/srushti-total-women-s-care-clinic-pune-5b2a79c53f634.jpg,VN,practo,,1.0,canonical,31,Q4,Q4-Sub-Q4,Ultra Premium,0.43255
hosp_3259868398023a77,Sparsh skin and ENT clinic,sparsh skin ent clinic,Pune,Hospital,Sinhagad Road,,18.482470289707695,73.82662799209356,87608852bffffff,,2.0,6.0,True,,600.0,600.0,5.0,315.0,,+912071177321,https://www.practo.com/pune/hospital/sparsh-skin-ent-clinic-sinhagad-road?referrer=hospital_listing,https://images1-fabric.practo.com/practices/836719/sparsh-skin-ent-clinic-pune-58e3df0d39d80.jpg,VN,practo,,1.0,canonical,32,Q4,Q4-Sub-Q4,Ultra Premium,0.427539
hosp_159883471f030230,Chellaram Hospital -Diabetes Care & Multispecialty,chellaram hospital diabetes care multispecialty,Pune,Hospital,Bavdhan,,18.519621,73.769816,876088550ffffff,,28.0,22.0,True,,500.0,1400.0,4.5,250.0,2008.0,+912071177304,https://www.practo.com/pune/hospital/chellaram-hospital-diabetes-care-multispecialty-bavdhan?referrer=hospital_listing,https://images1-fabric.practo.com/chellaram-diabetes-hospital-pune-1456994429-56d7f87d7d564.jpg,VN,practo,,1.0,canonical,33,Q4,Q4-Sub-Q4,Ultra Premium,0.421441
hosp_5f8b42f9dfb717c1,Benecare Hospital,benecare hospital,Pune,Hospital,Baner,,18.563811947034,73.777093291283,876088421ffffff,,5.0,9.0,True,,300.0,600.0,5.0,206.0,,+917971261932,https://www.practo.com/pune/hospital/sunshine-women-s-clinic-fertility-center-baner?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1181332/benecare-pune-62139fe79ecf1.png,ABS,practo,,1.0,canonical,34,Q4,Q4-Sub-Q4,Ultra Premium,0.420329
hosp_2f9a703ebbfe3da7,Lifeline Hospital & Polyclinic,lifeline hospital polyclinic,Pune,Hospital,Aundh,,18.55999,73.80641,876088424ffffff,,2.0,3.0,True,,1400.0,1500.0,5.0,301.0,,+918037313143,https://www.practo.com/pune/hospital/lifeline-hospital-polyclinic-aundh?referrer=hospital_listing,https://images1-fabric.practo.com/dr-kishore-pandit-at-the-birth-company-and-aims-hospital-pune-1459336768-56fbb640b8cb5.jpg,ABS,practo,,1.0,canonical,35,Q4,Q4-Sub-Q4,Ultra Premium,0.419115
hosp_139e1c85889233e1,Bhakare Super Speciality Hospital and Research Institute,bhakare super speciality hospital research institute,Pune,Hospital,Katraj,,18.448071910916,73.849134407937,87608852dffffff,,41.0,29.0,True,,0.0,800.0,4.5,42.0,2017.0,+912071177314,https://www.practo.com/pune/hospital/bhakare-super-speciality-hospital-and-research-institute-katraj?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1153291/bhakare-super-speciality-hospital-and-research-institute-pune-5982d333578de.jpg,VN,practo,,1.0,canonical,36,Q4,Q4-Sub-Q4,Ultra Premium,0.418661
hosp_1d5cbcc580c46654,Deccan Dental Clinic - Orthodontic Center,deccan dental clinic orthodontic center,Pune,Hospital,Deccan Gymkhana,,18.515185052933,73.842337913593,87608850effffff,,1.0,1.0,True,,300.0,300.0,5.0,328.0,,+912048553251,https://www.practo.com/pune/hospital/deccan-dental-clinic-deccan-gymkhana?referrer=hospital_listing,https://images1-fabric.practo.com/practices/892438/deccan-dental-clinic-orthodontic-center-pune-6773cade0ee27.jpg,ABS,practo,,1.0,canonical,37,Q4,Q4-Sub-Q4,Ultra Premium,0.417104
hosp_262feac5d1554276,Jehangir Hospital,jehangir hospital,Pune,Hospital,Koregaon Park,,18.5303783,73.8067678,87608850bffffff,,55.0,29.0,True,,0.0,1000.0,,6.0,,+912071177315,https://www.practo.com/pune/hospital/jehangir-hospital-4-koregaon-park?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1110095/jehangir-hospital-pune-6656fb8fb042e.png,VN,practo,,1.0,canonical,38,Q4,Q4-Sub-Q4,Ultra Premium,0.416076
hosp_b83a7b997e515c61,Lifepoint Multispeciality Hospital,lifepoint multispeciality hospital,Pune,Hospital,Wakad,,18.597890259321428,73.7556517124176,876088405ffffff,,26.0,17.0,True,,500.0,1800.0,4.5,458.0,,+912248901740,https://www.practo.com/pune/hospital/lifepoint-multispeciality-hospital-wakad?referrer=hospital_listing,https://images1-fabric.practo.com/lifepoint-multispeciality-hospital-pune-1446885306-563db7baefb49.jpg,ABS,practo,,1.0,canonical,39,Q4,Q4-Sub-Q4,Ultra Premium,0.414545
hosp_c14e6f3389a72755,KK Multispeciality Hospital,kk multispeciality hospital,Pune,Hospital,Alandi Devachi,,18.676890604707,73.901292181505,876088580ffffff,,2.0,5.0,True,,200.0,350.0,5.0,238.0,,+912048553253,https://www.practo.com/pune/hospital/kk-multispeciality-hospital-alandi-devachi-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1181523/kk-multispeciality-hospital-pune-5a9f9f036747d.png,VN,practo,,1.0,canonical,40,Q4,Q4-Sub-Q4,Ultra Premium,0.412468
hosp_6924acc765d2c483,Paarasmani Hospital,paarasmani hospital,Pune,Hospital,Hadapsar,,18.5016949,73.9360051,876088535ffffff,,7.0,11.0,True,,600.0,700.0,5.0,109.0,2012.0,+917971115155,https://www.practo.com/pune/hospital/lifecare-hospital-hadapsar-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/677291/paarasmani-hospital-pune-6475b216ad924.jpeg,ABS,practo,,1.0,canonical,41,Q4,Q4-Sub-Q3,Super Premium,0.41232
hosp_837521931180d6cd,Mahaveer Super Speciality Eye Hospital and Laser Centre,mahaveer super speciality eye hospital laser centre,Pune,Hospital,Camp,,18.5176817,73.878749,876088500ffffff,,1.0,1.0,False,,700.0,700.0,5.0,680.0,,+912048566751,https://www.practo.com/pune/hospital/mahaveer-super-speciality-eye-hospital-camp?referrer=hospital_listing,https://images1-fabric.practo.com/practices/792292/mahaveer-super-speciality-eye-hospital-and-laser-centre-pune-62d2768c46ca4.jpeg,VN,practo,,1.0,canonical,42,Q4,Q4-Sub-Q3,Super Premium,0.410232
hosp_58ac5d89c0f26719,Sana Hospital,sana hospital,Pune,Hospital,Kondhwa,,18.47334,73.89135,876088523ffffff,,5.0,5.0,True,,300.0,1500.0,5.0,192.0,,+912071173199,https://www.practo.com/pune/hospital/sana-hospital-kondhwa-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1109973/sana-hospital-pune-5c5182a7ef5bf.jpg,VN,practo,,1.0,canonical,43,Q4,Q4-Sub-Q3,Super Premium,0.408907
hosp_e719e0aa4c36cf30,Motherhood Hospital,motherhood hospital,Pune,Hospital,Kharadi,,18.546649,73.936713,876088532ffffff,,16.0,7.0,True,,600.0,1600.0,4.5,805.0,,+917971172293,https://www.practo.com/pune/hospital/motherhood-hospital-pune-kharadi?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1193590/motherhood-hospital-pune-5e2f26ea68e75.png,RFA,practo,,1.0,canonical,44,Q4,Q4-Sub-Q3,Super Premium,0.408271
hosp_4faec0d05c4fd13f,Mai Mangeshkar Hospital,mai mangeshkar hospital,Pune,Hospital,Warje,,18.48520046779911,73.79975259304047,876088572ffffff,,12.0,19.0,True,,0.0,900.0,5.0,71.0,,+912071177324,https://www.practo.com/pune/hospital/mai-mangeshkar-hospital-warje-5?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1075923/mai-mangeshkar-hospital-pune-66546f25a742d.png,VN,practo,,1.0,canonical,45,Q4,Q4-Sub-Q3,Super Premium,0.408167
hosp_4f9a0f54ac9bdcfc,O2 Eye Care,o2 eye care,Pune,Hospital,Kharadi,,18.561436455122,73.944734774888,87608e249ffffff,,1.0,1.0,False,,700.0,700.0,5.0,651.0,,+912271873697,https://www.practo.com/pune/hospital/viraj-eye-hospital-kharadi?referrer=hospital_listing,https://images1-fabric.practo.com/practices/970073/o2-eye-care-pune-606b2ace504c0.jpg,ABS,practo,,1.0,canonical,46,Q4,Q4-Sub-Q3,Super Premium,0.407058
hosp_f2b9290966732de9,Blooming Buds Clinic and Diagnostic Center,blooming buds clinic diagnostic center,Pune,Hospital,Magarpatta City,,18.509811653523,73.928712494948,876088535ffffff,,1.0,1.0,True,,1000.0,1000.0,5.0,257.0,,+912071177420,https://www.practo.com/pune/hospital/blooming-buds-clinic-magarpatta-city-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/888419/blooming-buds-clinic-and-diagnostic-center-pune-63c921bc0805e.jpeg,ABS,practo,,1.0,canonical,47,Q4,Q4-Sub-Q3,Super Premium,0.405627
hosp_43d4d1a4ba67d324,Apollo Clinic,apollo clinic,Pune,Hospital,Aundh,,18.55674,73.808858,876088424ffffff,,23.0,17.0,True,1.0,500.0,1500.0,4.5,295.0,2009.0,+917971261877,https://www.practo.com/pune/hospital/apollo-clinic-aundh-aundh-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/897665/apollo-clinic-pune-5b58783df1398.png,ABS,practo,,1.0,canonical,48,Q4,Q4-Sub-Q3,Super Premium,0.405451
hosp_9e321013109a756c,Oliva Skin and Hair Clinic,oliva skin hair clinic,Pune,Hospital,Shivajinagar,,18.517455,73.8433514,87608850effffff,,2.0,4.0,True,1.0,500.0,500.0,5.0,203.0,,+912048553253,https://www.practo.com/pune/hospital/oliva-skin-and-hair-clinic-shivajinagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1277026/oliva-skin-and-hair-clinic-pune-6041baacab233.jpg,RFA,practo,,1.0,canonical,49,Q4,Q4-Sub-Q3,Super Premium,0.403326
hosp_a5f75e1f23b75915,Ruby Hall Clinic,ruby hall clinic,Pune,Hospital,Sangamvadi,,18.533572041543,73.877305984497,876088502ffffff,,34.0,26.0,True,,0.0,1200.0,5.0,14.0,,+912071177320,https://www.practo.com/pune/hospital/ruby-hall-clinic-baramati-west?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1136866/ruby-hall-clinic-pune-6657625f5c322.png,VN,practo,,1.0,canonical,50,Q4,Q4-Sub-Q3,Super Premium,0.403276
hosp_d3acf487d42e45ac,Satyanand Hospital - Kondhwa,satyanand hospital kondhwa,Pune,Hospital,Kondhwa,,18.4709308,73.8887668,876088521ffffff,,11.0,13.0,True,,200.0,600.0,5.0,47.0,1995.0,+912071177314,https://www.practo.com/pune/hospital/satyanand-hospital-kondhwa-3?referrer=hospital_listing,,VN,practo,,1.0,canonical,51,Q4,Q4-Sub-Q3,Super Premium,0.401239
hosp_51f20dc9a7f729c2,Sanjeevani Hospital,sanjeevani hospital,Pune,Hospital,Hadapsar,,18.500925653782,73.940997719765,876088535ffffff,,2.0,5.0,True,,400.0,400.0,5.0,173.0,,+912249398292,https://www.practo.com/pune/hospital/sanjeevani-hospital-hadapsar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1161318/sanjeevani-hospital-pune-5c77cb9fb21de.jpg,VN,practo,,1.0,canonical,52,Q4,Q4-Sub-Q3,Super Premium,0.398419
hosp_8537282340a05e3a,"Mothercare Hospital, IVF Centre,Centre for Assisted Reproductive Technology",mothercare hospital ivf centre centre for assisted reproductive technology,Pune,Hospital,Market Yard,,18.487243139343,73.876080356429,876088505ffffff,,1.0,4.0,True,,800.0,800.0,5.0,172.0,,+912048553066,https://www.practo.com/pune/hospital/mothercare-hospital-ivf-centre-centre-for-assisted-reproductive-technology-market-yard?referrer=hospital_listing,https://images1-fabric.practo.com/practices/760480/mothercare-hospital-ivf-centre-centre-for-assisted-reproductive-technology-pune-663c8466961e6.png,VN,practo,,1.0,canonical,53,Q4,Q4-Sub-Q3,Super Premium,0.394104
