hospital_id,name,normalized_name,city,practice_type,locality,address,latitude,longitude,h3_res7,zone,doctors_count,speciality_count,multispeciality,other_centers_count,consultation_fee_min,consultation_fee_max,rating,reviews_count,year_established,phone,profile_url,image_url,status,source,scraped_at,data_completeness,dedupe_status,city_rank,quartile,q4_subquartile,segment,hospital_score
hosp_95dbcedbfc882029,Lotus Multispeciality Center,lotus multispeciality center,Bangalore,Hospital,HSR Layout,,12.914472655700974,77.64915704727173,876189255ffffff,,4.0,6.0,True,,500.0,2500.0,5.0,3873.0,,+918037298760,https://www.practo.com/bangalore/hospital/lotus-multispeciality-center-hsr-layout-hsr-layout?referrer=hospital_listing,https://images1-fabric.practo.com/practices/746438/lotus-multispeciality-center-bangalore-6960b86003c8f.png,VN,practo,,1.0,canonical,11,Q4,Q4-Sub-Q4,Ultra Premium,0.498024
hosp_3d61cede2423db01,Sakra World Hospital,sakra world hospital,Bangalore,Hospital,Varthur,,13.029593008134304,77.62757062911987,8761892ccffffff,,130.0,44.0,True,,0.0,1200.0,4.0,10.0,,+918046801974,https://www.practo.com/bangalore/hospital/sakra-world-hospital-11-varthur?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1158822/sakra-world-hospital-bangalore-67ac8401505ee.png,active,practo,,1.0,canonical,12,Q4,Q4-Sub-Q4,Ultra Premium,0.494774
hosp_3308b2c9658008a2,Aster Women & Children Hospital,aster women children hospital,Bangalore,Hospital,Whitefield,,12.98863647774082,77.7339572178,876189219ffffff,,27.0,11.0,True,,450.0,1500.0,5.0,1978.0,,+918047092194,https://www.practo.com/bangalore/hospital/aster-women-children-hospital-whitefield?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1322148/aster-women-children-hospital-bangalore-62b08e06778c2.png,RFA,practo,,1.0,canonical,13,Q4,Q4-Sub-Q4,Ultra Premium,0.493793
hosp_8edae7b0dbe8ca4c,Manipal Hospital Whitefield,manipal hospital whitefield,Bangalore,Hospital,Whitefield,,12.988040405561094,77.72831976413727,876189219ffffff,,49.0,34.0,True,9.0,700.0,950.0,4.5,3441.0,,+918037321357,https://www.practo.com/bangalore/hospital/manipal-hospital-whitefield?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1102131/manipal-hospital-whitefield-bangalore-66b1b1d3e803f.jpg,RFA,practo,,1.0,canonical,14,Q4,Q4-Sub-Q4,Ultra Premium,0.492951
hosp_39558bc15231c774,Bangalore Child Neurology And Rehabilitation Center,bangalore child neurology rehabilitation center,Bangalore,Hospital,Vijayanagar,,12.97343,77.54607,8760145a2ffffff,,2.0,5.0,True,,0.0,1000.0,5.0,3798.0,,+918071966535,https://www.practo.com/bangalore/hospital/bangalore-child-neurology-and-rehabilitation-center-vijayanagar?referrer=hospital_listing,https://images1-fabric.practo.com/52735c9e702248219832261ccf8858f0fde4088d46eda.jpg,VN,practo,,1.0,canonical,15,Q4,Q4-Sub-Q4,Ultra Premium,0.492013
hosp_0757d2f98891db5e,"Manipal Hospital, Millers Road ( Vikram Hospitals )",manipal hospital millers road vikram hospitals,Bangalore,Hospital,Millers Road,,12.988214877524,77.592170438025,8760145b4ffffff,,75.0,41.0,True,,0.0,2500.0,4.5,1202.0,,+918047181414,https://www.practo.com/bangalore/hospital/vikram-hospital-millers-road?referrer=hospital_listing,https://images1-fabric.practo.com/practices/634957/manipal-hospital-millers-road-vikram-hospitals-bangalore-66b1ae72d5884.jpg,RFA,practo,,1.0,canonical,16,Q4,Q4-Sub-Q4,Ultra Premium,0.48974
hosp_048a21e39f4a46d8,Motherhood Hospital,motherhood hospital,Bangalore,Hospital,Sahakaranagar,,13.0620359,77.5106743,87601459effffff,,18.0,14.0,True,8.0,400.0,1000.0,5.0,1503.0,2014.0,+917969142103,https://www.practo.com/bangalore/hospital/motherhood-india-sahakaranagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/730890/motherhood-hospital-bangalore-6752e7c32ef25.png,RFA,practo,,1.0,canonical,17,Q4,Q4-Sub-Q4,Ultra Premium,0.487347
hosp_ef1640f79a6df300,Motherhood Hospital,motherhood hospital,Bangalore,Hospital,HRBR Layout,,13.0202047,77.5691752,8760145b2ffffff,,19.0,8.0,True,8.0,900.0,900.0,5.0,2057.0,,+917969202382,https://www.practo.com/bangalore/hospital/motherhood-hospital-hrbr-layout-hrbr-layout?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1156656/motherhood-hospital-bangalore-59a6a1d848b71.PNG,RFA,practo,,1.0,canonical,18,Q4,Q4-Sub-Q4,Ultra Premium,0.480021
hosp_3d3206ab4ee47983,OPTIMA Super Speciality Hospital ,optima super speciality hospital,Bangalore,Hospital,Mahalakshmi Layout,,13.008527,77.548585,8760145b3ffffff,,2.0,3.0,True,,1000.0,1100.0,5.0,3375.0,,+918044400085,https://www.practo.com/bangalore/hospital/optima-arthritis-and-rheumatology-clinic-mahalakshmi-layout?referrer=hospital_listing,https://images1-fabric.practo.com/practices/733949/optima-super-speciality-hospital-bangalore-639981d26ded2.jpg,ABS,practo,,1.0,canonical,19,Q4,Q4-Sub-Q4,Ultra Premium,0.478922
hosp_f8f930f377868e1a,Devagiri Hospital - Powered by Medisync,devagiri hospital powered medisync,Bangalore,Hospital,Banashankari,,12.9241,77.5658,8760145a4ffffff,,39.0,25.0,True,1.0,200.0,750.0,5.0,160.0,2013.0,+918071966827,https://www.practo.com/bangalore/hospital/devagiri-hospital-banashankari?referrer=hospital_listing,https://images1-fabric.practo.com/devagiri-hospital-bangalore-1456906199-56d69fd79e025.jpg,VN,practo,,1.0,canonical,20,Q4,Q4-Sub-Q4,Ultra Premium,0.478069
hosp_ca55fef4b1e51454,Aster Whitefield Hospital,aster whitefield hospital,Bangalore,Hospital,Whitefield,,12.98863647774082,77.7339572178,876189219ffffff,,67.0,37.0,True,,500.0,1500.0,4.5,1436.0,,+918046809164,https://www.practo.com/bangalore/hospital/aster-whitefield-hospital-whitefield-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1403055/aster-whitefield-hospital-bangalore-634120c3419df.jpg,RFA,practo,,1.0,canonical,21,Q4,Q4-Sub-Q4,Ultra Premium,0.477423
hosp_792603fe23f9b3cb,Manipal Hospital Malleshwaram,manipal hospital malleshwaram,Bangalore,Hospital,Malleswaram,,13.007537003025572,77.56577294034955,8760145b3ffffff,,80.0,34.0,True,9.0,700.0,1450.0,4.5,962.0,,+918047116196,https://www.practo.com/bangalore/hospital/northside-manipal-hospital-malleswaram-2?referrer=hospital_listing,https://images1-fabric.practo.com/practices/711687/manipal-hospital-malleshwaram-bangalore-66b1adef519a8.jpg,RFA,practo,,1.0,canonical,22,Q4,Q4-Sub-Q4,Ultra Premium,0.476994
hosp_d759c00684b71f4a,Motherhood Hospital,motherhood hospital,Bangalore,Hospital,Banashankari,,12.9269242,77.4786841,8760145adffffff,,31.0,16.0,True,8.0,500.0,1500.0,5.0,357.0,2011.0,+917941058606,https://www.practo.com/bangalore/hospital/motherhood-hospital-banashankari?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1193338/motherhood-hospital-bangalore-6752d2cb2f3f8.png,RFA,practo,,1.0,canonical,23,Q4,Q4-Sub-Q4,Ultra Premium,0.4727
hosp_a83ad1576929db13,St. Philomena's Hospital,st philomena s hospital,Bangalore,Hospital,Viveknagar,,12.9653,77.61099,87618925affffff,,58.0,31.0,True,,0.0,500.0,4.5,185.0,1937.0,+918045686414,https://www.practo.com/bangalore/hospital/st-philomenas-hospital-viveknagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/634184/st-philomena-s-hospital-bangalore-666450747e428.png,VN,practo,,1.0,canonical,24,Q4,Q4-Sub-Q4,Ultra Premium,0.47249
hosp_f246a5fb8bc43a65,Keva Ayurveda Healthcare Pvt Ltd,keva ayurveda healthcare,Bangalore,Hospital,BTM Layout 2nd Stage,,12.91427,77.618351,876189243ffffff,,3.0,4.0,True,3.0,500.0,500.0,5.0,2890.0,,+917969202375,https://www.practo.com/bangalore/hospital/keva-ayurveda-healthcare-pvt-ltd-btm-layout-2nd-stage?referrer=hospital_listing,https://images1-fabric.practo.com/5243dad64a4d1540a8191bebbe28792fd81b77c916b57.JPG,ABS,practo,,1.0,canonical,25,Q4,Q4-Sub-Q4,Ultra Premium,0.471394
hosp_4ba328667c579b0c,Manipal Hospital,manipal hospital,Bangalore,Hospital,Yelahanka,,13.107765550659092,77.6030846374192,876016966ffffff,,87.0,40.0,True,9.0,600.0,1320.0,4.5,99.0,,+917969142091,https://www.practo.com/bangalore/hospital/manipal-hospital-1-yelahanka?referrer=hospital_listing,https://images1-fabric.practo.com/practices/2096648/manipal-hospital-bangalore-6924529628cb2.png,RFA,practo,,1.0,canonical,26,Q4,Q4-Sub-Q4,Ultra Premium,0.469663
hosp_36da87122b3bc3ec,Astra Superspeciality Hospital,astra superspeciality hospital,Bangalore,Hospital,Kanakpura Road,,12.89077745335,77.563270448776,876189248ffffff,,19.0,22.0,True,,500.0,1200.0,5.0,377.0,2018.0,+918037298733,https://www.practo.com/bangalore/hospital/astra-superspeciality-hospital-konanakunte?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1177924/astra-superspeciality-hospital-bangalore-5a7b01deb73bd.png,VN,practo,,1.0,canonical,27,Q4,Q4-Sub-Q4,Ultra Premium,0.464901
hosp_2066946a427876f1,Aster RV Hospital,aster rv hospital,Bangalore,Hospital,JP Nagar,,12.9108543526037,77.58517026901245,87618924affffff,,61.0,38.0,True,,600.0,1600.0,4.5,1083.0,,+918046805876,https://www.practo.com/bangalore/hospital/aster-rv-hospital-jp-nagar-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1319951/aster-rv-hospital-bangalore-6010e9e69c8be.png,RFA,practo,,1.0,canonical,28,Q4,Q4-Sub-Q4,Ultra Premium,0.464122
hosp_dc58790a080a9893,Cloudnine Hospital - Jayanagar,cloudnine hospital jayanagar,Bangalore,Hospital,Jayanagar,,12.9338941,77.5841719,876189259ffffff,,45.0,17.0,True,14.0,500.0,2500.0,4.5,3752.0,,+918045686853,https://www.practo.com/bangalore/hospital/cloudnine-hospital-jayanagar-jayanagar?referrer=hospital_listing,https://images1-fabric.practo.com/cloudnine-hospital-jayanagar-bangalore-1464604304-574c16907e902.png,ABS,practo,,1.0,canonical,29,Q4,Q4-Sub-Q4,Ultra Premium,0.462023
hosp_ab51b9fa10d311eb,Aster CMI Hospital,aster cmi hospital,Bangalore,Hospital,Hebbal,,13.054552010758,77.591893828697,8761892cbffffff,,96.0,41.0,True,,400.0,1700.0,4.0,3089.0,2014.0,+918045680272,https://www.practo.com/bangalore/hospital/aster-cmi-hospital-hebbal-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1146253/aster-cmi-hospital-bangalore-5aa9fa4b7c652.jpg,ABS,practo,,1.0,canonical,30,Q4,Q4-Sub-Q4,Ultra Premium,0.461991
hosp_f0ca7b70e4276e18,Anjani Women's Day Care Hospital,anjani women s day care hospital,Bangalore,Hospital,HRBR Layout,,13.01882,77.64718,8761892eaffffff,,1.0,2.0,True,,800.0,800.0,5.0,2735.0,,+918037321875,https://www.practo.com/bangalore/hospital/anjani-womens-and-day-care-hrbr-layout?referrer=hospital_listing,https://images1-fabric.practo.com/anjani-womens-day-care-hospital-pain-clinic-bangalore-1456987991-56d7df57c0d08.jpg,ABS,practo,,1.0,canonical,31,Q4,Q4-Sub-Q4,Ultra Premium,0.461656
hosp_3ba69dd0081c3f49,Aksha Hospital,aksha hospital,Bangalore,Hospital,Jayanagar 7 Block,,12.925050140101938,77.57386207580566,876189259ffffff,,20.0,18.0,True,,400.0,900.0,5.0,503.0,,+918047186782,https://www.practo.com/bangalore/hospital/g-and-g-speciality-clinic-banashankari-2nd-stage?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1069904/promise-healthcare-bangalore-5f5916a43eade.jpg,VN,practo,,1.0,canonical,32,Q4,Q4-Sub-Q4,Ultra Premium,0.458135
hosp_6c57c487c61aca0c,Primecare Hospital,primecare hospital,Bangalore,Hospital,Frazer Town,,13.0005,77.618,8761892ebffffff,,18.0,15.0,True,,400.0,600.0,5.0,652.0,,+918071966512,https://www.practo.com/bangalore/hospital/primecare-hospital-frazer-town-1?referrer=hospital_listing,https://images1-fabric.practo.com/primecare-hospital-bangalore-1486447794-589964b2cf346.png,VN,practo,,1.0,canonical,33,Q4,Q4-Sub-Q4,Ultra Premium,0.455736
hosp_4af0cb60e7f11ec9,Medicover Hospitals - Bangalore,medicover hospitals bangalore,Bangalore,Hospital,Whitefield,,12.9912,77.7232,876189219ffffff,,54.0,26.0,True,,500.0,1000.0,4.5,2048.0,2024.0,+918046810795,https://www.practo.com/bangalore/hospital/medicover-hospitals-2-hoodi?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1466123/medicover-hospitals-bangalore-6673c841c9a8b.png,ABS,practo,,1.0,canonical,34,Q4,Q4-Sub-Q4,Ultra Premium,0.455351
hosp_fc406181b2c068d0,Cloudnine Hospital - Whitefield,cloudnine hospital whitefield,Bangalore,Hospital,Whitefield,,12.9877637,77.6498187,8761892ecffffff,,30.0,10.0,True,14.0,1000.0,1500.0,4.5,3505.0,1990.0,+918045686843,https://www.practo.com/bangalore/hospital/cloudnine-whitefield-hospital-whitefield?referrer=hospital_listing,https://images1-fabric.practo.com/5552fee69c19c0ca8a8c019d3a1c84b6d58b0e15510ea.png,ABS,practo,,1.0,canonical,35,Q4,Q4-Sub-Q4,Ultra Premium,0.454858
hosp_e2eff5380723028a,Cloudnine Hospital,cloudnine hospital,Bangalore,Hospital,Sarjapur Road,,12.919020685528771,77.6750701534055,876189254ffffff,,22.0,4.0,True,14.0,850.0,1200.0,5.0,322.0,1990.0,+918037321372,https://www.practo.com/bangalore/hospital/cloudnine-hospital-sarjapur-road-harlur?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1451885/cloudnine-hospital-sarjapur-road-bangalore-65d30b854b177.jpeg,ABS,practo,,1.0,canonical,36,Q4,Q4-Sub-Q4,Ultra Premium,0.453741
hosp_e83ace3460288aae,Ovum Woman & Child Speciality Hospital,ovum woman child speciality hospital,Bangalore,Hospital,Banashankari,,12.927202,77.547632,8760145a5ffffff,,19.0,9.0,True,5.0,600.0,1000.0,5.0,617.0,2018.0,+918045688238,https://www.practo.com/bangalore/hospital/ovum-woman-child-speciality-hospital-banashankari?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1180089/ovum-woman-child-speciality-hospital-bangalore-5a94e322b6642.jpg,ABS,practo,,1.0,canonical,37,Q4,Q4-Sub-Q4,Ultra Premium,0.450829
hosp_bbb11cb84f04b5e0,Cloudnine Children's Hospital - Jayanagar,cloudnine children s hospital jayanagar,Bangalore,Hospital,Jayanagar,,12.93497,77.5841,876189259ffffff,,2.0,4.0,False,14.0,500.0,500.0,5.0,3425.0,2006.0,+918046808354,https://www.practo.com/bangalore/hospital/cloudnine-hospital-jayanagar-jayanagar-3-block?referrer=hospital_listing,https://images1-fabric.practo.com/cloudnine-kids-hospital-jayanagar-bangalore-1464604277-574c167506e8b.jpg,VN,practo,,1.0,canonical,38,Q4,Q4-Sub-Q4,Ultra Premium,0.448607
hosp_410bd4d3e57571a8,Care Dental Hospital,care dental hospital,Bangalore,Hospital,Padmanabhanagar,,12.91812,77.55929,8760145a4ffffff,,5.0,1.0,True,,100.0,500.0,5.0,1514.0,2012.0,+918037298743,https://www.practo.com/bangalore/hospital/care-dental-hospital-padmanabhanagar-3?referrer=hospital_listing,https://images1-fabric.practo.com/care-dental-hospital-bangalore-1465216796-57556f1c26e09.jpg,VN,practo,,1.0,canonical,39,Q4,Q4-Sub-Q4,Ultra Premium,0.448329
hosp_a5a7fc374b39a40f,Kinder Women's Hospital and Fertility Centre,kinder women s hospital fertility centre,Bangalore,Hospital,Whitefield,,12.991481704853406,77.70634145368363,8761892e6ffffff,,15.0,12.0,True,,0.0,1500.0,5.0,559.0,2022.0,+918045682719,https://www.practo.com/bangalore/hospital/kinder-women-s-hospital-fertility-centre-kr-puram?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1389634/kinder-womens-hospital-and-fertility-centre-bangalore-62b56c873c24e.png,ABS,practo,,1.0,canonical,40,Q4,Q4-Sub-Q4,Ultra Premium,0.446136
hosp_c7bd87a9c375bcd7,Milann Fertility & Birthing Hospital,milann fertility birthing hospital,Bangalore,Hospital,Kumara Park West,,12.98738,77.579114,8760145b0ffffff,,4.0,5.0,True,5.0,800.0,800.0,5.0,558.0,1990.0,+918045682094,https://www.practo.com/bangalore/hospital/milann-ivf-kumara-park-west-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/663688/milann-fertility-birthing-hospital-bangalore-69cd168b6eb9d.png,ABS,practo,,1.0,canonical,41,Q4,Q4-Sub-Q4,Ultra Premium,0.445804
hosp_9e0db37785041e35,Cloudnine Hospital - Kanakapura Road,cloudnine hospital kanakapura road,Bangalore,Hospital,Kanakpura Road,,12.883263653672003,77.54999698099725,876189249ffffff,,23.0,6.0,True,14.0,700.0,1000.0,5.0,669.0,,+918045684927,https://www.practo.com/bangalore/hospital/cloudnine-hospital-kanakapura-road-kanakpura-road?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1346007/cloudnine-hospital-kanakapura-road-bangalore-60da1aeb6ce31.jpeg,ABS,practo,,1.0,canonical,42,Q4,Q4-Sub-Q4,Ultra Premium,0.445158
hosp_add6879d6dcae654,Altius Hospitals,altius hospitals,Bangalore,Hospital,Rajajinagar,,12.985127,77.556965,8760145b1ffffff,,9.0,10.0,True,,500.0,1000.0,5.0,419.0,2004.0,+918047092249,https://www.practo.com/bangalore/hospital/altius-hospital-rajajinagar-2?referrer=hospital_listing,https://images1-fabric.practo.com/practices/909717/altius-hospitals-bangalore-62fe07bb2093a.jpg,ABS,practo,,1.0,canonical,43,Q4,Q4-Sub-Q4,Ultra Premium,0.443563
hosp_86d27f1d7d73f86c,Meenakshi Ent Care Centre,meenakshi ent care centre,Bangalore,Hospital,Basavanagudi,,12.938294698354,77.578979152965,876189259ffffff,,2.0,2.0,True,1.0,500.0,600.0,5.0,784.0,1997.0,+911142246093,https://www.practo.com/bangalore/hospital/meenakshi-ent-speciality-centre-basavanagudi?referrer=hospital_listing,https://images1-fabric.practo.com/practices/688171/meenakshi-ent-speciality-centre-bangalore-5e67b1e18e115.png,ABS,practo,,1.0,canonical,44,Q4,Q4-Sub-Q4,Ultra Premium,0.43964
hosp_2b0f4a38873404b3,Ovum Woman and Child Speciality Hospital,ovum woman child speciality hospital,Bangalore,Hospital,Kothanur,,13.062867107979821,77.6493680749321,8761892c3ffffff,,16.0,6.0,True,5.0,700.0,1000.0,5.0,741.0,,+918045691311,https://www.practo.com/bangalore/hospital/ovum-clinic-kothanur?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1186999/ovum-clinic-bangalore-61b6d693eb0bf.jpg,ABS,practo,,1.0,canonical,45,Q4,Q4-Sub-Q4,Ultra Premium,0.438977
hosp_4e519e029d333251,Al Ameen Hospital,al ameen hospital,Bangalore,Hospital,Vasanthnagar,,12.9897011,77.5945266,8760145b6ffffff,,1.0,2.0,True,,400.0,400.0,5.0,260.0,1967.0,+918071172763,https://www.practo.com/bangalore/hospital/al-ameen-hospital-1-vasanthnagar-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1193436/al-ameen-hospital-bangalore-6202415861e2c.png,VN,practo,,1.0,canonical,46,Q4,Q4-Sub-Q4,Ultra Premium,0.438266
hosp_13bb02fc0c972c66,Phoenix Hospital,phoenix hospital,Bangalore,Hospital,HSR Layout,,12.91755,77.644828,876189242ffffff,,9.0,10.0,True,,0.0,700.0,5.0,708.0,,+918047111991,https://www.practo.com/bangalore/hospital/phoenix-hospital-hsr-layout?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1180685/phoenix-hospital-bangalore-5a9e8bb5b9e1d.jpg,VN,practo,,1.0,canonical,47,Q4,Q4-Sub-Q4,Ultra Premium,0.436997
hosp_cf0e8dd7da2a7e36,I AIM Health Care,i aim health care,Bangalore,Hospital,Yelahanka,,13.126148152113636,77.5462464184966,876016945ffffff,,19.0,5.0,True,,0.0,800.0,5.0,601.0,,+918047091253,https://www.practo.com/bangalore/hospital/i-aim-health-care-yelahanka?referrer=hospital_listing,https://images1-fabric.practo.com/practices/813752/i-aim-health-care-bangalore-58e366c50ef4b.jpg,VN,practo,,1.0,canonical,48,Q4,Q4-Sub-Q4,Ultra Premium,0.435875
hosp_7454889fd5570943,Cloudnine Hospital,cloudnine hospital,Bangalore,Hospital,Bellandur,,12.924467,77.672494,876189254ffffff,,28.0,11.0,True,14.0,500.0,2200.0,4.5,4042.0,,+917969202355,https://www.practo.com/bangalore/hospital/cloudnine-center-bellandur?referrer=hospital_listing,https://images1-fabric.practo.com/cloudnine-hospital-bellandur-bangalore-1470363012-57a3f58477490.png,ABS,practo,,1.0,canonical,49,Q4,Q4-Sub-Q4,Ultra Premium,0.435841
hosp_c3e86accee8f98ce,Maarga,maarga,Bangalore,Hospital,Yelahanka,,13.099136,77.58614,876016960ffffff,,13.0,3.0,True,3.0,1000.0,4000.0,5.0,807.0,,+917969202292,https://www.practo.com/bangalore/hospital/people-tree-maarga-yelahanka?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1130576/maarga-bangalore-62b55de971a26.png,ABS,practo,,1.0,canonical,50,Q4,Q4-Sub-Q4,Ultra Premium,0.431606
hosp_d8c51643fd6417c9,Sunlife Hospital,sunlife hospital,Bangalore,Hospital,HSR Layout,,12.9091955,77.6517896,876189255ffffff,,11.0,8.0,True,,700.0,850.0,5.0,551.0,,+918045002226,https://www.practo.com/bangalore/hospital/sunlife-hospital-1-hsr-layout-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1423815/sunlife-hospital-bangalore-6465dbbba494d.jpeg,ABS,practo,,1.0,canonical,51,Q4,Q4-Sub-Q4,Ultra Premium,0.429881
