hospital_id,name,normalized_name,city,practice_type,locality,address,latitude,longitude,h3_res7,zone,doctors_count,speciality_count,multispeciality,other_centers_count,consultation_fee_min,consultation_fee_max,rating,reviews_count,year_established,phone,profile_url,image_url,status,source,scraped_at,data_completeness,dedupe_status,city_rank,quartile,q4_subquartile,segment,hospital_score
hosp_4123275a77f9a2ab,Nulife Hospital & Maternity Centre,nulife hospital maternity centre,Delhi NCR,Hospital,GTB Nagar,,28.70089,77.20861,873da1b92ffffff,,12.0,13.0,True,1.0,600.0,1500.0,4.5,2698.0,1992.0,+918037296915,https://www.practo.com/delhi/hospital/nulife-hospital-maternity-center-kingsway-camp-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/769628/nulife-hospital-maternity-center-delhi-649a92e046472.PNG,VN,practo,,1.0,canonical,11,Q4,Q4-Sub-Q4,Ultra Premium,0.504307
hosp_97d6939aff92591f,Matrix Dental & Skin Lounge,matrix dental skin lounge,Delhi NCR,Hospital,Vasant Vihar,,28.560388594686895,77.16240189149487,873da1156ffffff,,2.0,1.0,True,,500.0,800.0,5.0,1953.0,,+917948220937,https://www.practo.com/delhi/hospital/matrix-dental-and-skin-lounge-vasant-vihar?referrer=hospital_listing,https://images1-fabric.practo.com/5384d0dadbb32d1056e92eab0471723d3ed10414a4884.jpg,ABS,practo,,1.0,canonical,12,Q4,Q4-Sub-Q4,Ultra Premium,0.500561
hosp_d3625c468ff32272,"Ear, Nose, Throat, Head & Neck Hospital (Vertigo ,Tinnitus ,Hearing Loss Center)",ear nose throat head neck hospital vertigo tinnitus hearing loss center,Delhi NCR,Hospital,New Industrial Town,,28.392649144824,77.302261253967,873da10f1ffffff,,1.0,1.0,True,,700.0,700.0,5.0,1521.0,,+917971171887,https://www.practo.com/faridabad/hospital/aruna-ear-nose-throat-head-and-neck-hospital-faridabad-ew-industrial-town?referrer=hospital_listing,https://images1-fabric.practo.com/aruna-ear-nose-throat-head-and-neck-hospital-faridabad-1456573612-56d18cac24cf0.jpg,VN,practo,,1.0,canonical,13,Q4,Q4-Sub-Q4,Ultra Premium,0.476762
hosp_8d815b97108ebcfc,Rainbow Hospitals - Malviya Nagar,rainbow hospitals malviya nagar,Delhi NCR,Hospital,Malviya Nagar,,28.529288,77.20464,873da102cffffff,,39.0,18.0,True,,0.0,2200.0,5.0,488.0,,+911140036728,https://www.practo.com/delhi/hospital/birth-right-by-rainbow-malviya-nagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1171509/rainbow-hospitals-malviya-nagar-delhi-62550fa259f84.jfif,VN,practo,,1.0,canonical,14,Q4,Q4-Sub-Q4,Ultra Premium,0.47362
hosp_a5f0f850f935b08a,UPHI - The Wellness & Surgical Centre,uphi wellness surgical centre,Delhi NCR,Hospital,Gurgaon Sector 43,,28.461672863678,77.094815522432,873da1036ffffff,,13.0,19.0,True,1.0,0.0,1500.0,5.0,645.0,,+911161260165,https://www.practo.com/gurgaon/hospital/uphi-the-wellness-surgical-centre?referrer=hospital_listing,https://images1-fabric.practo.com/practices/835572/uphi-the-wellness-surgical-centre-gurgaon-58e3d478c67ce.png,VN,practo,,1.0,canonical,15,Q4,Q4-Sub-Q4,Ultra Premium,0.468214
hosp_1a3e898f37daa049,Madalasa Hospital,madalasa hospital,Delhi NCR,Hospital,Gurgaon Sector 46,,28.433546,77.05923,873da11aaffffff,,15.0,16.0,True,,0.0,1000.0,5.0,546.0,,+919354006119,https://www.practo.com/gurgaon/hospital/madalasa-hospital-gurgaon-sector-46-8?referrer=hospital_listing,https://images1-fabric.practo.com/practices/662524/madalasa-hospital-gurgaon-5f869cc7e9aac.jpeg,ABS,practo,,1.0,canonical,16,Q4,Q4-Sub-Q4,Ultra Premium,0.456975
hosp_debed4edb651706a,House Of Care,house care,Delhi NCR,Hospital,Indirapuram,,28.643979090850923,77.37447718279354,873da1a91ffffff,,6.0,12.0,True,,600.0,1000.0,5.0,696.0,,+918047284075,https://www.practo.com/ghaziabad/hospital/lotus-care-advanced-surgical-center-indirapuram?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1305155/house-of-care-ghaziabad-611e4f1ebebca.png,ABS,practo,,1.0,canonical,17,Q4,Q4-Sub-Q4,Ultra Premium,0.453364
hosp_f6de42bd8471ca3c,Jyoti Hospital & Urology Center,jyoti hospital urology center,Delhi NCR,Hospital,Housing Board Colony,,28.457550164277,77.036466630025,873da11aeffffff,,6.0,9.0,True,,0.0,700.0,5.0,701.0,,+911140787307,https://www.practo.com/gurgaon/hospital/jyoti-hospital-and-urology-center-housing-board-colony?referrer=hospital_listing,https://images1-fabric.practo.com/practices/691946/jyoti-hospital-urology-center-gurgaon-5e1a03d1aea2c.png,VN,practo,,1.0,canonical,18,Q4,Q4-Sub-Q4,Ultra Premium,0.448032
hosp_6f3cc099566173e2,Anjuli Nursing Home,anjuli nursing home,Delhi NCR,Hospital,Sector 84,,28.40002,77.36885,873da10c1ffffff,,1.0,3.0,True,,600.0,600.0,5.0,911.0,,+918037354265,https://www.practo.com/faridabad/hospital/anjuli-nursing-home-sector-84-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/988428/anjuli-nursing-home-faridabad-5c4ad987197b8.png,ABS,practo,,1.0,canonical,19,Q4,Q4-Sub-Q4,Ultra Premium,0.446194
hosp_09651a8ef246212d,Delhi Pain Management Centre,delhi pain management centre,Delhi NCR,Hospital,Rajouri Garden,,28.64731,77.11786,873da18daffffff,,3.0,3.0,True,2.0,600.0,1000.0,4.5,2568.0,,+917969203611,https://www.practo.com/delhi/hospital/delhi-pain-management-centre-rajouri-garden-3?referrer=hospital_listing,https://images1-fabric.practo.com/delhi-pain-management-centre-rajouri-garden-delhi-1456988078-56d7dfae7a035.jpg,ABS,practo,,1.0,canonical,20,Q4,Q4-Sub-Q4,Ultra Premium,0.443943
hosp_3ae43a9c55546127,Joint Efforts Physiotherapy Clinic,joint efforts physiotherapy clinic,Delhi NCR,Hospital,Sector 51,,28.578890776262,77.369299467174,873da106effffff,,2.0,1.0,True,,0.0,800.0,5.0,913.0,,+917317153039,https://www.practo.com/noida/hospital/joint-efforts-physiotherapy-clinic-5-sector-51?referrer=hospital_listing,https://images1-fabric.practo.com/5582fef594eefd40ac6955cbf7c64978cb1fbb262a746.png,ABS,practo,,1.0,canonical,21,Q4,Q4-Sub-Q4,Ultra Premium,0.443262
hosp_1b9bd11f2953e730,City Dental Centre,city dental centre,Delhi NCR,Hospital,Sector 110,,28.533559950807494,77.38693356513977,873da1041ffffff,,2.0,1.0,False,,300.0,300.0,5.0,1799.0,,+911161264849,https://www.practo.com/noida/hospital/city-dental-centre-noida-sector-110-1?referrer=hospital_listing,https://images1-fabric.practo.com/557aec01c5dbf6c1e021e6883265bed9bbfddee6461bf.jpg,VN,practo,,1.0,canonical,22,Q4,Q4-Sub-Q4,Ultra Premium,0.442396
hosp_4902f870b51af043,Goyal Hospital,goyal hospital,Delhi NCR,Hospital,Sector 8,,28.3643885,77.3296691,873da10c2ffffff,,8.0,7.0,True,,0.0,1100.0,5.0,649.0,,+917948501081,https://www.practo.com/faridabad/hospital/goyal-hospital-faridabad-city?referrer=hospital_listing,https://images1-fabric.practo.com/practices/804122/goyal-hospital-faridabad-67777f6909dec.png,ABS,practo,,1.0,canonical,23,Q4,Q4-Sub-Q4,Ultra Premium,0.442235
hosp_fcc7f66e52d6015c,Krishna Family Hospital & Infertility Center,krishna family hospital infertility center,Delhi NCR,Hospital,Pratap Vihar,,28.654096040490305,77.40937158465385,873da1a9cffffff,,5.0,6.0,True,,0.0,1000.0,5.0,709.0,,+918047091704,https://www.practo.com/ghaziabad/hospital/krishna-family-hospital-infertility-center-vijai-nagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/899807/krishna-family-hospital-infertility-center-ghaziabad-6013d8f6a0d20.jpeg,ABS,practo,,1.0,canonical,24,Q4,Q4-Sub-Q4,Ultra Premium,0.442173
hosp_71fbdfb5432bda70,Prakash Hospital ,prakash hospital,Delhi NCR,Hospital,Sector 33,,28.58556,77.3492433,873da1061ffffff,,6.0,4.0,True,,0.0,1000.0,5.0,460.0,2001.0,+911141169534,https://www.practo.com/noida/hospital/prakash-hospital-noida-sector-33-1?referrer=hospital_listing,https://images1-fabric.practo.com/prakash-hospital-noida-1475222197-57ee1ab563aa1.png,VN,practo,,1.0,canonical,25,Q4,Q4-Sub-Q4,Ultra Premium,0.441937
hosp_6f10ad7c3505759e,Skin Solutions,skin solutions,Delhi NCR,Hospital,New Industrial Town,,28.388988844566,77.317668828182,873da10c4ffffff,,1.0,2.0,False,,700.0,700.0,5.0,1737.0,,+914448132959,https://www.practo.com/faridabad/hospital/skin-solutions-faridabad-faridabad-nit?referrer=hospital_listing,https://images1-fabric.practo.com/551b71a39eaab805be001a7fe8d2f10eaac8be8ace804.JPG,VN,practo,,1.0,canonical,26,Q4,Q4-Sub-Q4,Ultra Premium,0.440257
hosp_3d99153c7d87b610,The Happy Tree - De-addiction And Mental Health Hospital,happy tree de addiction mental health hospital,Delhi NCR,Hospital,Vivek Vihar,,28.671245195143,77.303537621326,873da1ab6ffffff,,2.0,1.0,True,,1500.0,2500.0,5.0,863.0,,+918037320709,https://www.practo.com/delhi/hospital/infinity-clinic-ram-vihar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1121665/the-happy-tree-delhi-5cc6a5343e24b.jpg,VN,practo,,1.0,canonical,27,Q4,Q4-Sub-Q4,Ultra Premium,0.440248
hosp_97c87571af2ae88f,Goel Dental,goel dental,Delhi NCR,Hospital,Malviya Nagar,,28.534737410151,77.207869706481,873da102cffffff,,2.0,1.0,True,,500.0,500.0,5.0,832.0,,+911141193968,https://www.practo.com/delhi/hospital/goel-dental-clinic-malviya-nagar1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/742750/goel-dental-delhi-63abf66bb9fdb.jpeg,VN,practo,,1.0,canonical,28,Q4,Q4-Sub-Q4,Ultra Premium,0.438353
hosp_a0a9791d0c2995c1,I Clinix- Advanced Eye Care,i clinix advanced eye care,Delhi NCR,Hospital,Lajpat Nagar 4,,28.5634879,77.2354381,873da115effffff,,4.0,1.0,True,1.0,1000.0,1000.0,5.0,668.0,2016.0,+918047284385,https://www.practo.com/delhi/hospital/rxclinix-eye-clinic-lajpat-nagar?referrer=hospital_listing,https://images1-fabric.practo.com/iclinix-advanced-eye-care-delhi-1467031182-57711e8ef2ea7.jpg,ABS,practo,,1.0,canonical,29,Q4,Q4-Sub-Q4,Ultra Premium,0.43764
hosp_fe2bfda1f81bf526,Asian Institute of Medical Sciences,asian institute medical sciences,Delhi NCR,Hospital,Sector 21A,,28.425712736722,77.300233840942,873da10e0ffffff,,48.0,31.0,True,,0.0,1500.0,4.0,2288.0,2009.0,+912071534178,https://www.practo.com/faridabad/hospital/asian-institute-of-medical-sciences-faridabad?referrer=hospital_listing,https://images1-fabric.practo.com/55bb365f495d9d8d81f7f6002631ec8095a30be7f0d0e.jpg,VN,practo,,1.0,canonical,30,Q4,Q4-Sub-Q4,Ultra Premium,0.435959
hosp_1a2b3f305acfa94d,Dermaiims: Dr from AIIMS,dermaiims dr from aiims,Delhi NCR,Hospital,Safdarjung Enclave,,28.565677786518,77.194485068321,873da1150ffffff,,2.0,4.0,True,,1000.0,1200.0,5.0,702.0,,+917317154104,https://www.practo.com/delhi/hospital/dermaiims-safdarjung-enclave?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1441606/dermaiims-dr-from-aiims-delhi-655b1ee8b35ed.jpeg,ABS,practo,,1.0,canonical,31,Q4,Q4-Sub-Q4,Ultra Premium,0.435775
hosp_8ad421577c3bace9,Motherhood Hospital,motherhood hospital,Delhi NCR,Hospital,Sector 48,,28.557278,77.3683,873da1045ffffff,,8.0,5.0,True,,1100.0,1200.0,5.0,568.0,,+911141190255,https://www.practo.com/noida/hospital/motherhood-hospital-1-sector-48?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1276298/motherhood-hospital-noida-6752db2301990.png,RFA,practo,,1.0,canonical,32,Q4,Q4-Sub-Q4,Ultra Premium,0.432782
hosp_8b7caa6655583b62,MediServe Clinic,mediserve clinic,Delhi NCR,Hospital,Sector 122,,28.5906345,77.397828166667,873da1068ffffff,,1.0,2.0,False,,1000.0,1000.0,5.0,1553.0,,+911141168499,https://www.practo.com/noida/hospital/mediserve-clinic-sector-122?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1005024/mediserve-clinic-noida-6776063bd409c.png,ABS,practo,,1.0,canonical,33,Q4,Q4-Sub-Q4,Ultra Premium,0.43038
hosp_76d05012ae7324aa,Kalpavriksh Super Speciality Center,kalpavriksh super speciality center,Delhi NCR,Hospital,Dwarka,,28.597917702078,77.03512430191,873da1123ffffff,,19.0,18.0,True,,0.0,1500.0,4.5,1497.0,,+911161264863,https://www.practo.com/delhi/hospital/thekalpavrikshsuperspecialityclinic-dwarka-2?referrer=hospital_listing,https://images1-fabric.practo.com/practices/704094/kalpavriksh-super-speciality-center-delhi-67efbc764c393.jpeg,VN,practo,,1.0,canonical,34,Q4,Q4-Sub-Q4,Ultra Premium,0.428479
hosp_f0d202bf8affc5ce,Kapil Dental Clinic and Implant Center,kapil dental clinic implant center,Delhi NCR,Hospital,Rohini,,28.70866931230131,77.11151864379643,873da18ceffffff,,2.0,1.0,True,,500.0,500.0,5.0,644.0,,+911140036739,https://www.practo.com/delhi/hospital/kapil-dental-clinic-implant-center-rohini?referrer=hospital_listing,https://images1-fabric.practo.com/54dda73c13dba44a50f07b4bdc57740901280f9eddaf5.PNG,VN,practo,,1.0,canonical,35,Q4,Q4-Sub-Q4,Ultra Premium,0.426242
hosp_186e6291f5cb7a95,Indraprastha Apollo Hospitals,indraprastha apollo hospitals,Delhi NCR,Hospital,Sarita Vihar,,28.54132642863346,77.2832179069519,873da1074ffffff,,220.0,47.0,True,,0.0,3500.0,3.5,1111.0,,+911140787361,https://www.practo.com/delhi/hospital/indraprastha-apollo-hospital-2-sarita-vihar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/912154/indraprastha-apollo-hospitals-delhi-5fe49c0ad3bcf.jpg,VN,practo,,1.0,canonical,36,Q4,Q4-Sub-Q4,Ultra Premium,0.42589
hosp_ef8e358ad8a02b44,Orion Orthodontic & Dental Care Centre,orion orthodontic dental care centre,Delhi NCR,Hospital,Greater Kailash Part 1,,28.544828932229,77.241746596992,873da102dffffff,,4.0,1.0,True,,750.0,850.0,5.0,611.0,,+911142213312,https://www.practo.com/delhi/hospital/orion-orthodontic-dental-care-centre-greater-kailash-part-1?referrer=hospital_listing,https://images1-fabric.practo.com/53c67032bab26ec24b8d49a93991a72537427252add01.jpg,VN,practo,,1.0,canonical,37,Q4,Q4-Sub-Q4,Ultra Premium,0.425409
hosp_0ebcd2e8ed255e97,Marwaha Dental clinic,marwaha dental clinic,Delhi NCR,Hospital,DLF Phase II,,28.48229,77.08799,873da111affffff,,1.0,1.0,True,,600.0,600.0,5.0,582.0,,+911141193981,https://www.practo.com/gurgaon/hospital/marwaha-dental-clinic-dlf-phase-ii?referrer=hospital_listing,https://images1-fabric.practo.com/practices/661180/marwaha-dental-clinic-gurgaon-68c81214ec744.jpeg,ABS,practo,,1.0,canonical,38,Q4,Q4-Sub-Q4,Ultra Premium,0.421191
hosp_781151755d177dac,Neo Dental Care,neo dental care,Delhi NCR,Hospital,Sector 50,,28.569822710307374,77.37010488286614,873da106effffff,,1.0,1.0,True,,700.0,700.0,5.0,480.0,2017.0,+917969204089,https://www.practo.com/noida/hospital/jahnvi-dental-care-neo-hospital-sector-50?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1142771/neo-dental-care-noida-6540887e85e69.png,ABS,practo,,1.0,canonical,39,Q4,Q4-Sub-Q4,Ultra Premium,0.420967
hosp_e03661559187d1a3,Sant Parmanand Hospital,sant parmanand hospital,Delhi NCR,Hospital,Civil Lines,,28.677716495228243,77.22409665584564,873da116effffff,,32.0,28.0,True,,0.0,1700.0,4.5,126.0,1933.0,+918037311397,https://www.practo.com/delhi/hospital/sant-parmanand-hospital?referrer=hospital_listing,https://images1-fabric.practo.com/practices/632324/sant-parmanand-hospital-delhi-665849dda32ca.png,VN,practo,,1.0,canonical,40,Q4,Q4-Sub-Q4,Ultra Premium,0.418994
hosp_06778ccb3149ef17,Delhi Pain Management Centre,delhi pain management centre,Delhi NCR,Hospital,Safdarjung Enclave,,28.565678682991,77.196563323232,873da1150ffffff,,3.0,3.0,True,2.0,1200.0,1200.0,4.5,2060.0,,+911141198471,https://www.practo.com/delhi/hospital/delhi-pain-management-centre-safdarjung-enclave-1?referrer=hospital_listing,https://images1-fabric.practo.com/delhi-pain-management-centre-safdarjung-enclave-delhi-1456985187-56d7d4631d629.jpg,ABS,practo,,1.0,canonical,41,Q4,Q4-Sub-Q4,Ultra Premium,0.417825
hosp_79bf9d5c5792e849,Maharishi Ayurveda Hospital,maharishi ayurveda hospital,Delhi NCR,Hospital,Shalimar Bagh,,28.7077,77.1544,873da18cbffffff,,15.0,5.0,False,2.0,0.0,1200.0,5.0,675.0,1999.0,+918037320709,https://www.practo.com/delhi/hospital/maharishi-ayurveda-hospital-shalimar-bagh-2?referrer=hospital_listing,https://images1-fabric.practo.com/maharishi-ayurveda-hospital-delhi-1461934728-57235a88ee249.jpg,VN,practo,,1.0,canonical,42,Q4,Q4-Sub-Q4,Ultra Premium,0.417764
hosp_ca4499000acc56a4,Cloudnine Hospital,cloudnine hospital,Delhi NCR,Hospital,Kailash Colony,,28.5557573,77.2402874,873da102dffffff,,14.0,4.0,True,5.0,800.0,1800.0,5.0,326.0,,+911140036711,https://www.practo.com/delhi/hospital/cloudnine-hospital-1-kailash-colony?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1417125/cloudnine-hospital-delhi-6410105b8255b.png,ABS,practo,,1.0,canonical,43,Q4,Q4-Sub-Q4,Ultra Premium,0.414236
hosp_c88ba40ee07c3fe0,Dr. Baba Saheb Ambedkar Hospital,dr baba saheb ambedkar hospital,Delhi NCR,Hospital,Rohini,,28.713257752048438,77.11426019668579,873da18ceffffff,,31.0,10.0,True,,0.0,1000.0,5.0,162.0,,+918037311710,https://www.practo.com/delhi/hospital/dr-baba-saheb-ambedkar-hospital-rohini-1?referrer=hospital_listing,https://images1-fabric.practo.com/practices/771964/dr-baba-saheb-ambedkar-hospital-delhi-680735bb76167.png,VN,practo,,1.0,canonical,44,Q4,Q4-Sub-Q4,Ultra Premium,0.412307
hosp_399cfa6449dfd553,Dr. Malhotra's Dental Guardians,dr malhotra s dental guardians,Delhi NCR,Hospital,Tilak Nagar,,28.63566,77.09727,873da112dffffff,,2.0,1.0,True,,200.0,400.0,5.0,453.0,,+911140036743,https://www.practo.com/delhi/hospital/dr-malhotra-s-dental-guardians-subhash-nagar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/712480/dr-malhotra-s-dental-guardians-delhi-597b2bacf3561.jpg,VN,practo,,1.0,canonical,45,Q4,Q4-Sub-Q4,Ultra Premium,0.411972
hosp_ddab8dabd0c5f273,Kid'z Care Clinic,kid z care clinic,Delhi NCR,Hospital,IP Extension,,28.634736079066,77.303844094276,873da1149ffffff,,1.0,1.0,True,,800.0,800.0,5.0,460.0,,+918037311710,https://www.practo.com/delhi/hospital/kidz-care-clinic-5?referrer=hospital_listing,,VN,practo,,1.0,canonical,46,Q4,Q4-Sub-Q4,Ultra Premium,0.411834
hosp_2e6d8858d2e906c3,Dantika Clinic,dantika clinic,Delhi NCR,Hospital,Gurgaon Sector 51,,28.425167,77.068157,873da118cffffff,,1.0,1.0,True,1.0,500.0,500.0,5.0,455.0,,+911142213998,https://www.practo.com/gurgaon/hospital/dantika-gurgaon-sector-51?referrer=hospital_listing,https://images1-fabric.practo.com/dantika-dental-clinic-gurgaon-1477547102-5811945eb3c1f.jpg,ABS,practo,,1.0,canonical,47,Q4,Q4-Sub-Q4,Ultra Premium,0.411418
hosp_568d500d26e21b3c,Dr. Manu Agarwal,dr manu agarwal,Delhi NCR,Hospital,Vasant Kunj,,28.52577,77.16382,873da1020ffffff,,1.0,1.0,True,,1200.0,1200.0,5.0,449.0,,+911140036744,https://www.practo.com/delhi/hospital/dr-manu-agarwal-vasant-kunj?referrer=hospital_listing,https://images2-fabric.practo.com/practo-resources/core/practice/photos/8f16f5f95e392489da5d1f5957288e968a366dd8.jpg,VN,practo,,1.0,canonical,48,Q4,Q4-Sub-Q4,Ultra Premium,0.410914
hosp_40ae2f6ebfbb9a18,Green Park Dental,green park dental,Delhi NCR,Hospital,Green Park,,28.560000390216533,77.20572352409363,873da1153ffffff,,1.0,1.0,True,,200.0,200.0,5.0,443.0,,+912048553064,https://www.practo.com/delhi/hospital/green-park-dental-institute-green-park-1?referrer=hospital_listing,https://images1-fabric.practo.com/green-park-dental-institute-delhi-1439224998-55c8d4a66d592.jpg,VN,practo,,1.0,canonical,49,Q4,Q4-Sub-Q4,Ultra Premium,0.410405
hosp_a67a68daf4aaf1bb,Newlife Multispeciality Hospital And Trauma Centre,newlife multispeciality hospital trauma centre,Delhi NCR,Hospital,Palam Vihar,,28.503297968338,77.033336910544,873da1110ffffff,,4.0,6.0,True,,0.0,700.0,5.0,299.0,,+914448132962,https://www.practo.com/gurgaon/hospital/newlife-multispeciality-hospital-and-trauma-centre-palam-vihar?referrer=hospital_listing,https://images1-fabric.practo.com/practices/1220456/newlife-multispeciality-hospital-and-trauma-centre-gurgaon-5c9f134ea2cfd.png,VN,practo,,1.0,canonical,50,Q4,Q4-Sub-Q4,Ultra Premium,0.407699
